	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
175	ProposalWeighted	F3_rnsga2	FairVotingClassifier	8	0.2142857142857143	0.0433487416538264	0.9655172413793104	0.637852593266606	0.7186459489456161
176	ProposalWeighted	F4_rnsga2	FairVotingClassifier	8	0.2407407407407407	0.0393939393939393	0.9770114942528736	0.637852593266606	0.728079911209767
177	ProposalWeighted	F5_rnsga2	FairVotingClassifier	8	0.2391666666666667	0.0540566959921798	0.9770114942528736	0.6499658780709736	0.7228079911209767
178	AIF360	AdversarialDebiasing	AdversarialDebiasing	8	0.143020594965675	0.08125	1.0	0.633359872611465	0.6692563817980023
179	AIF360	PostProcessingMeta	PostProcessingMeta	8	0.1703296703296703	0.1311604471736734	0.8505747126436781	0.6665150136487716	0.6334628190899001
180	Voting		VotingClassifier	9	0.0266009852216748	0.0563912933859988	0.9722222222222222	0.6547887323943661	0.6794117647058824
181	Fairlearn	false_positive_rate_parity	VotingClassifier	9	0.0162835249042145	0.0459270620313565	0.9722222222222222	0.6547887323943661	0.6919117647058823
182	Fairlearn	true_positive_rate_parity	VotingClassifier	9	0.039787798408488	0.0417000088912599	0.9907407407407408	0.6547887323943661	0.6897058823529412
183	Fairlearn	equalized_odds	VotingClassifier	9	0.0039682539682539	0.040989159891599	0.9722222222222222	0.6447887323943661	0.6919117647058823
184	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	9	0.0675675675675675	0.0587448743091459	0.9351851851851852	0.6101408450704225	0.6448529411764705
185	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	9	0.0675675675675675	0.0587448743091459	0.9351851851851852	0.6101408450704225	0.6448529411764705
186	Proposal	nsga2	FairVotingClassifier	9	0.0104166666666666	0.0738993710691824	0.9166666666666666	0.6812676056338027	0.6816176470588236
187	ProposalWeighted	F1_nsga2	FairVotingClassifier	9	0.0324324324324324	0.0731771984091913	0.9537037037037036	0.653661971830986	0.6595588235294119
